site,imgname,xmin,ymin,xmax,ymax,score,ndvi,lat,lon,acquisition_yyyymm,patch_left_utm,patch_top_utm,source_geo_index
CASTLE,17_22300_51325,246.03,94.95,253.36,102.31,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,247.17,87.37,255.66,95.63,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,240.65,87.22,247.65,93.44,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,204.04,65.96,213.55,72.01,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,184.77,56.35,193.16,62.35,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,188.42,48.74,194.9,56.07,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,179.43,50.18,188.08,55.91,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,199.14,128.33,206.46,135.69,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,111.29,67.93,116.28,72.94,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,117.02,71.3,120.91,77.1,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,115.47,76.31,119.29,80.42,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,115.74,61.07,121.08,67.78,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,119.35,64.76,124.15,72.01,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,122.49,61.93,127.51,67.78,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,124.38,67.81,127.96,72.75,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,127.92,63.72,134.6,69.09,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,130.97,68.95,135.5,76.47,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,126.43,75.1,133.12,80.75,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,114.77,52.83,119.89,60.94,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,120.63,53.51,124.79,58.76,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,129.31,55.88,134.67,63.15,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,129.22,47.4,135.46,55.56,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,99.69,71.24,107.13,81.14,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,103.07,64.89,107.55,71.28,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,97.32,64.77,103.47,70.96,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,102.07,61.45,105.87,64.99,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,94.28,61.11,100.68,66.46,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,92.92,57.94,97.87,62.1,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,97.52,55.03,103.9,59.82,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,91.82,49.55,100.2,55.27,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,92.82,42.54,100.08,48.49,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,98.7,40.67,102.28,45.62,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,95.7,32.21,103.91,40.46,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,105.31,37.86,109.72,42.56,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,108.26,42.22,111.78,45.76,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,113.06,42.58,118.37,48.73,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,111.86,36.03,120.06,44.0,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,117.95,31.78,122.08,36.46,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,119.98,26.64,124.7,31.92,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,104.4,44.88,108.85,50.43,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,122.93,78.76,126.22,83.41,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,102.07,28.4,109.99,36.35,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,107.89,25.97,114.32,31.88,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,108.58,31.5,113.23,35.37,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,112.8,25.33,116.04,28.85,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,105.23,17.8,111.72,25.12,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,130.65,15.11,141.79,26.3,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,110.27,0.0,118.69,6.64,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,131.09,4.39,140.15,12.95,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,135.23,0.0,143.04,5.18,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,143.96,1.99,150.39,8.18,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,144.09,11.18,151.68,17.99,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,151.15,12.91,155.69,20.42,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,172.36,7.49,178.85,14.81,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,178.08,4.77,183.33,9.5,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,172.84,0.01,181.42,4.05,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,188.64,2.69,196.22,9.22,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,176.49,31.83,186.35,39.58,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,159.51,25.71,168.34,35.39,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,169.27,43.37,178.53,50.26,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,183.63,27.76,192.58,33.79,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,178.64,26.97,183.62,31.98,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,200.63,43.21,207.38,50.26,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,204.69,48.89,210.51,53.94,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,209.56,45.3,216.29,51.79,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,208.38,42.98,212.74,46.55,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,208.51,51.6,212.65,56.57,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,213.66,51.55,217.57,57.64,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,226.55,0.0,238.13,7.96,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,196.25,38.14,204.44,45.82,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,223.96,63.25,234.28,74.96,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,225.84,56.68,235.13,64.13,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,206.73,23.48,211.98,28.22,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22300_51325,210.99,25.51,216.53,30.54,1.0,,36.320658,-118.749847,2022,342802.9,4021061.0,22300_51325
CASTLE,17_22309_51310,197.26,224.9,209.18,233.96,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,192.09,219.17,203.95,227.0,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,185.89,236.31,191.04,243.24,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,183.37,226.72,188.42,231.21,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,244.06,242.87,249.77,248.6,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,239.07,205.67,242.9,210.1,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,208.82,194.24,216.93,199.47,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,219.94,195.96,228.71,202.44,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,232.76,192.55,234.66,194.46,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,231.44,187.3,234.58,189.87,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,220.12,179.47,225.19,184.56,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,207.15,180.12,217.24,189.09,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,195.35,175.92,201.61,180.46,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,162.07,180.56,169.76,190.03,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,146.9,184.46,152.56,188.97,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,155.38,212.34,160.46,217.43,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,137.87,234.48,145.48,242.12,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,164.33,237.79,168.77,242.25,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,131.17,222.57,135.06,228.22,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,110.04,178.84,115.08,183.33,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,76.03,21.55,81.7,26.67,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,70.81,35.97,76.51,41.7,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,75.51,46.56,80.0,52.24,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,105.99,62.27,113.64,71.13,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,96.31,68.56,106.98,76.94,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,83.47,82.63,86.61,85.2,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,48.49,80.77,52.96,85.84,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,25.82,63.58,31.52,69.31,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,20.49,47.78,27.96,52.37,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,8.6,24.97,18.63,32.71,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,33.52,20.58,38.59,25.67,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,85.5,18.01,96.14,25.78,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,93.75,11.35,102.51,17.82,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,105.32,37.21,110.5,44.74,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,100.83,37.62,104.1,43.23,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,118.01,38.39,125.03,46.6,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,129.71,36.77,137.26,43.18,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,150.98,52.67,154.8,57.09,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,144.09,56.64,149.16,61.73,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,64.66,66.23,68.49,70.65,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,34.87,64.6,39.38,70.88,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,0.21,71.61,4.73,77.89,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,0.11,68.85,3.94,73.28,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,1.55,64.33,7.17,68.23,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,32.52,37.63,36.32,41.44,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,22.18,37.78,25.98,41.59,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,62.21,81.08,67.83,84.97,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,76.23,85.37,80.11,91.01,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,125.9,52.47,132.92,60.69,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,119.55,63.48,120.9,66.58,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,164.85,77.09,168.62,80.3,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,140.5,28.39,144.93,32.84,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,224.97,29.16,228.87,35.97,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,240.5,28.33,245.5,32.78,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,88.5,60.95,94.13,66.03,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,147.3,18.13,154.84,25.71,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,152.59,9.88,158.23,14.96,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,149.1,7.6,154.71,12.07,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,179.86,27.15,186.12,32.86,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,231.06,22.76,236.09,27.81,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,242.39,19.02,246.82,24.05,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,217.48,51.54,223.06,55.41,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,224.32,66.09,229.96,71.17,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,239.24,75.54,244.32,81.81,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,244.54,57.9,250.83,64.22,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,47.89,234.78,52.72,239.63,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,50.17,239.53,54.97,243.8,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,73.09,235.76,80.31,242.74,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,67.42,225.18,71.67,230.0,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,31.07,232.29,37.05,237.19,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,27.02,230.65,31.2,233.73,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,20.81,225.43,26.5,230.32,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,34.63,224.59,38.55,228.53,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,14.05,217.14,20.07,222.91,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,22.67,212.58,28.08,217.74,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,33.12,239.79,36.44,243.12,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,74.11,225.81,76.9,229.03,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,25.88,206.57,29.56,210.28,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,41.19,208.37,46.72,213.92,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,34.04,216.48,38.19,220.65,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,45.04,216.31,49.69,221.82,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,64.32,215.61,69.83,220.72,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,96.87,211.06,100.53,214.32,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,120.61,209.91,127.1,217.27,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,81.78,246.15,90.14,255.8,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,90.59,231.43,96.09,236.54,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,10.94,249.59,13.2,251.33,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,12.24,242.24,16.8,246.81,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,20.57,209.39,23.44,212.8,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,3.21,200.1,7.72,203.59,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,51.41,188.53,58.79,195.42,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,67.52,191.16,72.08,195.74,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,60.94,191.69,66.59,196.32,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,54.87,198.01,60.02,203.71,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,80.81,190.66,89.31,198.15,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,112.46,193.17,118.73,199.46,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,92.87,199.43,99.04,203.53,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,91.52,206.5,94.36,209.36,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,134.33,199.37,144.69,211.86,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,144.03,204.72,148.01,208.73,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,147.83,205.72,151.25,209.15,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,143.81,208.56,148.94,213.71,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,141.41,193.63,147.68,199.93,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,81.76,183.29,88.0,189.03,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,69.96,185.51,73.97,190.06,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,60.64,183.18,68.05,190.61,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,34.32,187.76,37.79,192.29,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,31.35,194.77,34.75,197.65,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,20.32,197.57,22.6,199.86,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,33.24,145.98,40.08,151.8,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,23.65,137.25,30.55,144.17,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,10.05,148.54,16.82,152.7,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,0.0,146.7,2.03,150.66,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,1.28,155.34,4.68,157.7,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,13.12,164.73,18.87,170.5,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,12.54,158.62,17.76,164.92,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,16.11,154.35,21.25,158.99,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,26.53,154.26,31.73,160.01,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,27.17,165.36,32.34,170.55,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,51.0,165.87,57.94,173.9,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,61.9,165.8,65.94,170.39,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,70.04,162.28,75.74,166.95,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,78.96,170.99,83.62,177.26,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,97.55,159.09,107.29,168.34,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,111.25,163.01,118.14,169.94,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,107.68,152.33,111.73,156.92,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,101.68,152.62,104.0,155.48,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,125.28,164.2,136.82,176.85,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,144.23,151.19,146.5,152.94,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,105.15,116.52,108.62,120.53,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,85.92,117.05,93.44,125.66,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,12.77,111.85,15.69,115.84,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,16.75,122.27,19.64,125.71,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,11.92,121.5,15.27,122.75,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,24.48,121.78,27.93,125.24,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,127.66,123.61,132.83,128.8,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
CASTLE,17_22309_51310,142.68,113.21,150.65,119.63,1.0,,36.353845,-118.725128,2022,345087.8,4024702.7,22309_51310
